,기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,분기당_매출_금액,분기당_매출_건수,주중_매출_비율,주말_매출_비율,월요일_매출_비율,화요일_매출_비율,수요일_매출_비율,목요일_매출_비율,금요일_매출_비율,토요일_매출_비율,일요일_매출_비율,시간대_00~06_매출_비율,시간대_06~11_매출_비율,시간대_11~14_매출_비율,시간대_14~17_매출_비율,시간대_17~21_매출_비율,시간대_21~24_매출_비율,남성_매출_비율,여성_매출_비율,연령대_10_매출_비율,연령대_20_매출_비율,연령대_30_매출_비율,연령대_40_매출_비율,연령대_50_매출_비율,연령대_60_이상_매출_비율,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,점포수
41,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS100001,한식음식점,4387993059,117009,73,27,13,14,14,15,18,18,9,1,4,28,11,42,15,70,30,0,8,22,29,27,14,3194301540,1193691519,553036892,599476173,621615423,653394985,766778067,779153107,414538412,21779041,186113362,1220404620,460239913,1837045149,662410974,2519357130,1061335994,4753914,292363255,770233123,1030626956,970324234,512391643,92074,24935,17512,18184,18539,18288,19551,14974,9961,509,1089,54769,10267,39759,10616,73914,33848,368,11994,25046,28649,25439,16272,209
42,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS100002,중식음식점,621862125,18719,67,33,11,13,11,15,18,19,14,1,2,36,15,37,9,69,31,0,9,24,35,21,10,417366533,204495592,67308058,83146004,65959065,91177357,109776049,116637679,87857913,7501019,11905699,224208170,92354146,232268298,53624793,361556632,165842933,2308216,46032478,128768025,183935117,111811369,54544356,13098,5621,2352,2889,2351,2510,2996,2869,2752,74,81,8897,2316,6729,622,11789,5663,146,1881,4475,5372,3686,1897,25
43,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS100003,일식음식점,245392935,7427,84,16,15,15,17,15,22,14,2,5,0,28,6,36,24,67,33,1,16,34,32,15,4,206282331,39110604,37830361,35495265,41043504,37463327,54449874,35111600,3999004,13120043,501242,68449740,15645817,89162564,58513529,141224575,68431590,1078852,33334750,70155949,66135953,30584841,8365820,6444,983,1211,1328,1190,1242,1473,913,70,235,42,3069,780,2572,729,4199,2586,97,1566,2152,1622,1109,237,15
44,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS100004,양식음식점,256849221,7908,83,17,13,11,16,25,18,6,11,14,0,27,6,17,37,61,39,0,17,37,32,10,4,213326287,43522934,34029020,27221677,41849121,64607788,45618681,15452093,28070841,34875297,0,68039672,16027314,43049959,94856979,145875532,92219129,0,41001143,89031143,76214678,22811150,9036547,6745,1163,1076,1002,1369,1925,1373,347,816,704,0,3104,627,1559,1914,4331,3261,0,1538,3120,2099,570,265,9
45,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS100005,제과점,196581325,31668,79,21,14,16,15,15,19,11,10,0,23,24,19,28,6,57,43,0,15,28,28,21,8,155264212,41317113,27245406,31768919,30026682,29295325,36927880,21178562,20138551,85329,44512202,46979499,37973110,54421516,12609669,102540397,78079352,621362,26843351,51320278,49713571,38252044,13869141,25598,6070,4993,5206,5283,5153,4963,3057,3013,7,10227,7938,5668,6087,1741,19215,11740,122,5575,9720,7864,5739,1936,9
46,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS100006,패스트푸드점,527960415,59340,75,25,13,17,14,16,15,12,13,1,11,36,17,29,6,59,41,1,20,31,27,15,5,397571371,130389044,67639714,87319592,76049612,85083766,81478687,64639380,65749664,2585681,59595084,189357076,90856998,151883015,33682561,301779552,211107132,7272392,104364983,158322875,136724955,78902960,27298519,46050,13290,9039,9395,9088,9401,9127,6655,6635,107,15869,15215,10829,13411,3909,39589,19155,1226,12508,22226,13694,6873,2219,12
47,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS100007,치킨전문점,321219239,11682,67,33,9,14,14,13,18,19,14,4,1,2,7,51,35,66,34,1,15,18,33,26,8,215201237,106018002,27798129,45072263,44854342,41201251,56275252,60903617,45114385,13859774,3502873,6038179,23564451,163076613,111177349,205639395,107049653,1834871,45528263,57240890,102085949,82595772,23403302,7575,4107,990,1481,1523,1500,2081,2284,1823,423,16,275,876,6309,3783,7253,4295,89,1686,2014,3630,3184,946,18
48,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS100008,분식전문점,663241530,33335,73,27,9,12,12,20,20,20,7,3,15,20,23,29,12,60,41,1,14,28,32,20,6,485182650,178058880,61100996,81875280,78683704,131228700,132293970,134222476,43836404,18741514,96311390,129008796,149964880,190326519,78888431,285001324,193841598,3368220,66016903,131590381,153099021,96870603,27897795,26550,6785,4743,5282,5484,5438,5603,4535,2250,657,5457,11009,4538,9350,2324,18727,13512,331,4898,8870,10497,5940,1703,38
49,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS100009,호프-간이주점,647313516,18856,72,28,12,16,14,14,17,18,9,18,0,4,2,26,51,71,29,0,16,19,31,25,9,468970464,178343052,79734180,100601429,88779536,87388794,112466525,118034621,60308431,113168277,0,24476577,10680850,168479209,330508603,440060841,180899662,2225706,99223744,117030874,191156320,156682345,54641513,13949,4907,2508,2977,2512,2714,3238,3299,1608,2756,0,1448,667,5421,8564,12846,5468,81,2913,3639,5147,4811,1721,34
50,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS100010,커피-음료,1617977209,191627,77,23,14,15,16,16,16,12,12,0,18,39,29,14,1,57,43,1,18,43,23,12,4,1240372230,377604979,221910370,239557155,252496129,263201470,263207106,187591347,190013632,0,297723246,622309242,464165383,221565932,12213406,835198585,636379234,7451074,258671140,627536656,344904676,171570476,61443796,148948,42679,27121,28194,30414,31103,32116,20680,21999,0,45742,67386,52297,24859,1343,101685,78579,1278,34189,77719,40756,20216,6107,42
51,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS200001,일반교습학원,351806544,1029,100,0,20,7,23,9,42,0,0,0,0,30,64,7,0,37,63,0,0,19,77,1,3,351806544,0,69059256,23241730,80726400,30260446,148518712,0,0,0,0,104614670,224036377,23155497,0,129170462,222636082,0,0,64926092,271480148,5087156,10313148,1029,0,264,83,244,146,292,0,0,0,0,392,538,99,0,593,436,0,0,35,944,13,37,12
52,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS200002,외국어학원,114903222,412,91,9,40,12,5,19,15,9,0,0,9,13,26,25,27,38,63,0,0,0,75,23,3,104930959,9972263,46067513,14199634,5154143,22058210,17451459,9972263,0,0,10189050,14958394,29434432,29103830,31217516,43140873,71762349,0,0,0,85636800,26014597,3251825,368,44,161,43,33,65,66,44,0,0,43,66,97,97,109,152,260,0,0,0,313,88,11,8
53,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS200003,예술학원,12361783,71,100,0,0,69,4,13,14,0,0,0,0,0,0,94,6,53,47,4,0,0,54,42,0,12361783,0,0,8536446,483019,1617251,1725067,0,0,0,0,0,0,11607066,754717,6520754,5841029,483019,0,0,6703563,5175201,0,71,0,0,53,4,9,5,0,0,0,0,0,0,66,5,22,48,5,0,0,52,12,0,4
54,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS200005,스포츠 강습,163054386,668,100,0,29,22,15,21,13,0,0,0,8,17,22,54,0,64,36,0,23,3,40,30,5,163054386,0,47748190,36004742,24921357,33767748,20612349,0,0,0,12322700,26894091,35996517,87841078,0,104560423,58493963,0,36653147,4927924,64785174,48970192,7717949,668,0,169,148,117,213,21,0,0,0,94,121,54,399,0,492,176,0,211,31,107,301,18,10
55,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS200006,일반의원,432641685,37223,84,16,20,16,17,17,15,16,0,0,23,33,26,19,0,57,43,0,5,13,21,34,27,364653235,67988450,87341204,67019824,72365590,72086400,65840217,67988450,0,0,99287206,141629711,111489034,80235734,0,247765281,184876404,618742,21177876,57452492,92141052,146698781,114552742,33159,4064,8110,5809,5861,6567,6812,4064,0,0,9285,10304,11291,6343,0,21064,16159,101,2167,5763,8498,10280,10414,12
56,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS200007,치과의원,1078462964,10673,87,13,25,18,16,14,15,13,0,0,18,29,40,13,0,55,45,0,6,15,30,27,22,935504980,142957984,267574999,191764221,169519763,148836757,157809240,142957984,0,0,195767973,310829538,430103764,141761689,0,592689554,485773410,0,60011826,163638275,321481481,292377372,240954010,9226,1447,2325,1869,1480,1357,2195,1447,0,0,2611,2966,3652,1444,0,6229,4444,0,544,1519,3762,2502,2346,15
57,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS200008,한의원,189189338,10051,93,7,25,18,12,17,22,7,0,0,19,27,26,29,0,40,60,0,3,14,17,26,39,176075428,13113910,47142252,33602170,23226295,31172446,40932265,13113910,0,0,36191505,50088206,48574612,54335015,0,70483560,107423938,0,5661249,25499490,30786436,46665611,69294714,8994,1057,2003,1633,1874,1808,1676,1057,0,0,1327,2473,4385,1866,0,3671,6322,0,254,1423,3326,3124,1867,12
58,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS200016,당구장,16859585,1308,76,24,12,18,11,19,16,12,12,12,0,5,9,35,40,89,11,0,2,8,24,47,18,12804214,4055371,2056031,3032228,1825024,3175278,2715653,2025113,2030258,1932702,0,776124,1504683,5840077,6805999,14968908,1771728,58314,409602,1385031,3961153,7977777,3067708,1023,285,190,238,167,208,220,153,132,93,0,84,100,426,605,1176,117,6,41,101,360,581,219,8
59,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS200017,골프연습장,16558705,346,63,38,25,2,6,5,26,11,27,17,0,7,2,53,22,96,4,0,0,11,70,19,0,10356781,6201924,4068115,260221,910773,867402,4250270,1778174,4423750,2732316,0,1170993,346961,8717391,3591044,15908153,650552,0,0,1812871,11579817,3166017,0,148,198,43,9,35,35,26,68,130,103,0,34,9,70,130,337,9,0,0,44,197,105,0,4
60,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS200019,PC방,383763416,74623,62,38,12,13,11,14,12,21,17,9,6,10,17,33,26,85,15,6,67,16,5,4,0,238468395,145295021,45493725,49042366,43078038,53736021,47118245,79550171,65744850,35532042,22170682,38487377,65310353,124578765,97684197,324793371,58970045,24672430,258144819,63088376,19733085,16650998,1473708,48548,26075,9085,9409,9140,10699,10215,12688,13387,7823,3818,7849,13709,25350,16074,62891,11732,6917,47389,12110,4227,3711,269,9
61,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS200024,스포츠클럽,44999828,299,100,0,45,9,41,3,3,0,0,0,0,14,27,59,0,70,30,0,27,11,62,0,0,44999828,0,20153951,3838848,18341162,1279616,1386251,0,0,0,0,6398080,12049717,26552031,0,31563860,13435968,0,12156352,5118464,27725012,0,0,299,0,64,64,129,21,21,0,0,0,43,64,63,129,0,214,85,0,64,85,150,0,0,3
62,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS200025,자동차수리,311886674,2576,68,32,14,13,15,11,15,28,4,1,8,32,28,29,2,75,25,0,5,8,17,39,31,212987097,98899577,44750669,41295648,46369156,33014572,47557052,86468891,12430686,3949308,24651614,99258888,88327799,89630617,6068448,214363057,70818011,0,13356428,23385810,48590876,110641850,89206105,1983,593,500,265,396,383,439,516,77,29,272,697,833,725,20,1600,731,0,114,244,525,805,640,16
63,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS200028,미용실,202004528,8061,62,38,13,12,13,11,14,27,12,0,4,22,32,40,2,49,51,0,6,9,27,35,22,124699478,77305050,25315207,23776089,25214209,22096038,28297935,53619650,23685400,0,7000737,44815431,65100566,80212773,4875021,99890028,102114500,361240,12569758,18672446,55401161,71450531,43549392,5032,3029,1158,959,981,879,1055,1922,1107,0,492,1862,2492,3097,118,4832,3229,39,543,997,2252,2699,1531,33
64,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS200029,네일숍,2018265,45,66,34,6,7,18,7,29,34,0,0,0,35,14,51,0,13,87,0,2,20,26,43,8,1333333,684932,118721,136986,365297,136986,575343,684932,0,0,0,712329,273973,1031963,0,255708,1762557,0,45662,410959,529680,867580,164384,37,8,4,5,10,8,10,8,0,0,0,18,8,19,0,10,36,0,5,5,18,15,5,3
65,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS200030,피부관리실,26301341,84,98,2,0,0,39,0,59,2,0,0,29,69,0,2,0,39,61,0,0,0,0,39,61,25830753,470588,0,0,10278638,0,15552115,470588,0,0,7708978,18121775,0,470588,0,10278638,16022703,0,0,0,0,10278638,16022703,68,16,0,0,26,0,42,16,0,0,26,42,0,16,0,26,58,0,0,0,0,26,58,4
66,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS200031,세탁소,90916417,4717,73,27,16,16,13,10,18,27,0,0,22,21,29,29,0,36,64,0,1,27,40,25,7,66453192,24463225,14583605,14866598,12061817,8917443,16023729,24463225,0,0,20073680,18800210,26076290,25966237,0,30972822,55928231,0,1074597,23120618,34870179,21681183,6154476,3742,975,911,691,850,598,692,975,0,0,755,1005,1636,1321,0,1871,2783,0,189,1488,1835,889,253,3
67,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS200032,가전제품수리,2900585,16,60,41,0,0,60,0,0,41,0,0,41,0,0,60,0,60,41,0,0,0,41,60,0,1724672,1175913,0,0,1724672,0,0,1175913,0,0,1175913,0,0,1724672,0,1724672,1175913,0,0,0,1175913,1724672,0,8,8,0,0,8,0,0,8,0,0,8,0,0,8,0,8,8,0,0,0,8,8,0,2
68,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS200037,노래방,48574753,756,54,46,10,15,7,16,7,37,9,43,0,0,0,8,49,94,6,0,7,9,17,43,25,26320706,22254047,4749378,7479650,3166153,7653116,3272409,18065707,4188340,20785361,0,0,158030,3645673,23985689,44969715,2891044,118649,3152854,4190703,7925656,20376369,12096528,518,238,108,121,76,129,84,180,58,294,0,0,17,94,351,602,143,16,150,128,147,178,126,21
69,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS300001,슈퍼마켓,654060155,66778,70,30,11,12,18,14,15,17,13,0,7,21,20,40,11,59,42,0,6,17,31,31,15,458909205,195150950,73699152,77990093,115509314,91355677,100354969,109782056,85368894,2217012,47128479,135271992,132970717,263380539,73091416,376420729,267546388,2860948,39684586,110509342,196594756,196587570,97729914,48329,18449,9393,9394,9978,9430,10134,10205,8244,27,5307,12984,13132,26552,8776,41484,25244,831,6816,10880,17430,20418,10353,22
70,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS300002,편의점,1432804853,258257,79,22,16,15,16,16,17,11,10,8,22,15,15,24,16,74,26,2,21,28,26,18,5,1124976067,307828786,221957582,218049749,222221876,225260176,237486684,161521152,146307634,116123586,320423513,218766160,207079287,342354228,228058079,1054411086,370294155,21736942,302569181,404949673,367740749,251006466,76702230,208389,49868,41524,41326,41502,42202,41835,26397,23471,16503,68200,41735,41292,56583,33944,187523,70458,7519,68153,78955,54465,36641,12247,27
71,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS300007,육류판매,354694519,9667,68,32,14,12,13,13,17,15,17,0,10,13,26,44,8,51,49,0,4,16,19,39,23,241870930,112823589,49456185,41871503,45203454,44419321,60920467,53318464,59505125,0,34066859,44663330,91036164,156509845,28418321,165520415,159017152,0,12276059,50807373,61493088,126473478,73487568,6886,2781,1308,1355,1487,1272,1464,1388,1393,0,1153,1464,2358,4343,349,4465,4932,0,521,1489,1708,3805,1873,9
72,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS300010,반찬가게,173134916,228,100,0,63,0,32,5,0,0,0,0,0,0,68,32,0,14,86,0,0,0,0,100,0,173134916,0,109348368,0,54674184,9112364,0,0,0,0,0,0,118460732,54674184,0,9112364,54674184,0,0,0,0,63786548,0,228,0,76,0,76,76,0,0,0,0,0,0,152,76,0,76,76,0,0,0,0,152,0,2
73,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS300011,일반의류,34131527,1261,51,49,2,18,8,8,16,11,38,0,2,13,42,41,2,52,48,0,5,1,17,35,42,17371331,16760196,573979,6045915,2651785,2735968,5363684,3883927,12876269,0,746174,4297192,14234687,14107301,746173,17570311,16140298,0,1721938,229592,5854588,11899395,14005096,650,611,19,133,172,135,191,190,421,0,38,172,422,591,38,689,534,0,38,57,229,400,499,8
74,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS300016,안경,204010872,1517,72,28,10,21,13,18,11,21,7,0,3,27,23,45,1,64,36,1,8,12,31,30,18,147192928,56817944,19636619,43546949,25872274,36321792,21815294,43227797,13590147,0,5927972,55536147,47442864,92239900,2863989,124934834,70600910,1537462,16420303,23739447,60823252,58001805,35013476,1108,409,197,243,217,272,179,331,78,0,67,370,416,635,29,869,631,18,135,227,523,333,262,9
75,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS300018,의약품,6110280343,111002,95,5,20,16,25,3,31,4,1,0,15,19,16,50,1,49,51,0,1,20,59,6,14,5808070623,302209720,1248843585,949523527,1535627724,189281065,1884794722,227718182,74491538,0,887112981,1153783560,995952766,3037026397,36404639,3001852272,3101395941,1787513,81945567,1206263098,3591177862,340783413,881290760,89378,21624,20483,17157,17013,17869,16856,16575,5049,0,28790,24052,24138,31104,2918,67470,43220,378,13868,24026,25966,27176,19276,14
76,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS300020,서적,143469304,10711,100,0,25,13,24,24,14,0,0,0,20,35,31,14,0,41,59,13,3,8,51,22,3,143469304,0,36245724,18393711,34596515,34857452,19375902,0,0,0,28483484,50391979,44685288,19908553,0,58814575,83444561,18509209,4313553,11943066,72429282,30773497,4290528,10711,0,2392,1915,2315,2155,1934,0,0,0,2616,2834,3134,2127,0,4821,5838,3243,929,930,3531,1611,413,4
77,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS300021,문구,96001081,9216,90,10,25,21,17,16,11,5,5,0,16,26,35,23,0,65,35,2,13,27,44,10,4,86535133,9465948,23980106,19893351,16509390,15322585,10829701,5039569,4426379,0,15630311,24639875,33653592,21801235,276068,52834445,28838584,1639052,10200300,22238749,35752008,8403934,3438986,8115,1101,1704,1688,1863,1617,1243,663,438,0,1290,2344,3276,2279,27,4839,3891,439,1343,2382,3050,1043,469,6
78,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS300025,자전거 및 기타운송장비,1650419698,4687,78,22,29,3,40,3,3,22,0,0,0,11,10,79,0,94,7,0,2,36,28,34,0,1281378052,369041646,480933834,51556996,654114500,42024115,52748607,369041646,0,0,2542101,179257879,158007498,1310612220,0,1543047753,107371945,0,35607729,597164912,455968964,561678093,0,3177,1510,715,556,795,555,556,1510,0,0,158,1191,1113,2225,0,3958,729,0,321,2113,1607,646,0,3
79,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS300028,화초,3079025127,76579,63,37,10,6,8,19,21,18,19,0,10,26,28,29,7,51,49,0,3,13,17,31,37,1949903995,1129121132,298391236,186338735,247580615,581997866,635595543,542174157,586946975,0,308763319,785707214,865270624,898214765,221069205,1463067649,1407519201,1622414,85231222,370861201,478185847,884543541,1050142624,45165,31414,6423,7019,7877,11281,12565,14077,17337,0,8214,20181,26551,21140,493,33181,38563,162,3286,12352,14945,20252,20747,39
80,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS300029,애완동물,26617623,967,68,32,16,13,15,10,14,16,16,0,7,25,27,41,1,47,53,0,16,11,19,32,22,18183052,8434571,4285297,3383648,4082176,2761433,3670498,4284709,4149862,0,1807143,6555445,7056607,10993957,204471,12395556,14222067,107924,4266085,2918985,5118623,8463585,5742421,634,333,135,132,128,106,133,184,149,0,69,205,232,454,7,393,574,20,204,112,182,288,161,3
81,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS300033,철물점,50281791,6958,79,21,16,12,9,19,24,11,10,3,15,12,26,34,11,63,37,2,7,13,24,40,14,39910309,10371482,7965201,6201679,4599238,9300285,11843906,5406865,4964617,1390444,7289033,5955277,12912300,17222724,5512013,27766758,16518739,866795,2857277,5954966,10779720,17678105,6148632,5102,1856,1072,1130,702,1012,1186,861,995,380,602,955,1377,2444,1200,4037,2659,267,1192,1339,1795,1494,607,8
82,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS300035,인테리어,13282324,63,4,96,0,0,0,2,2,96,0,0,0,98,2,0,0,96,4,0,0,0,0,100,0,495439,12786885,0,0,0,282324,213115,12786885,0,0,0,13069209,213115,0,0,12786885,495439,0,0,0,0,13282324,0,35,28,0,0,0,8,27,28,0,0,0,35,28,0,0,27,36,0,0,0,0,63,0,2
83,2020,2,A,골목상권,2111089,상일여고(상일초등학교),CS300043,전자상거래업,11710222,1227,56,44,15,11,10,8,12,17,27,0,2,14,31,43,10,65,35,0,11,21,24,26,17,6607603,5102619,1789167,1284330,1197584,924639,1411883,1991248,3111371,0,199394,1685072,3634536,5020271,1170949,7380398,4006054,30560,1266446,2354292,2764878,2995049,1975228,704,523,196,122,137,98,151,206,317,0,20,205,381,508,113,765,442,26,204,213,307,278,179,2
84,2020,3,A,골목상권,2111089,상일여고(상일초등학교),CS100001,한식음식점,4004759102,105148,77,23,12,13,17,18,18,14,9,0,4,29,9,44,14,68,32,0,9,20,28,29,14,3071032585,933726517,463725847,512177478,671758426,710855328,712515506,573219306,360507211,15037038,147363475,1139783826,358181438,1767452600,576940725,2172363206,1016099224,8462127,298983834,633754777,884571901,915478432,447211355,83916,21232,14551,15947,17737,16959,18722,12809,8423,320,1087,49341,8444,36593,9363,64778,30457,508,11126,21400,24721,23840,13633,213
85,2020,3,A,골목상권,2111089,상일여고(상일초등학교),CS100002,중식음식점,621556315,18056,67,33,11,12,13,14,18,17,16,2,7,37,9,37,8,67,34,0,11,27,32,21,9,417898824,203657491,65757074,77130532,79436880,85640492,109933846,103273005,100384486,9951770,43653842,229927151,54268782,232065552,51689218,337925447,170340803,2064413,57645907,136341310,161216781,105909268,45088571,12886,5170,2302,2378,2499,2589,3118,2359,2811,57,146,8777,2054,6427,595,11141,5405,119,1974,4435,4691,3536,1790,27
86,2020,3,A,골목상권,2111089,상일여고(상일초등학교),CS100003,일식음식점,232321510,7236,81,19,14,17,15,15,19,17,2,5,0,26,5,44,20,66,34,1,25,31,23,15,5,187977791,44343719,33219396,39702622,35717873,35662316,43675584,38824213,5519506,12403073,201330,60045286,11448045,102447311,45776465,124823222,64836932,1881887,46643159,59488597,43825812,28157948,9662751,6217,1019,1270,1333,1143,1208,1263,902,117,217,14,2965,708,2724,608,3790,2611,173,1827,1796,1394,972,239,15
87,2020,3,A,골목상권,2111089,상일여고(상일초등학교),CS100004,양식음식점,186397329,6382,83,17,9,13,20,25,16,2,15,11,0,37,4,24,25,64,36,0,16,43,25,12,5,154085286,32312043,16456883,24215894,36658252,46231125,30523132,3847067,28464976,20852545,323754,68792212,6454681,44262951,45711186,114306479,65551040,0,28279712,77320503,44238811,21288954,8729541,5477,905,601,961,1233,1536,1146,173,732,450,28,2944,311,1495,1154,3749,2451,0,1400,2469,1489,525,319,9
